     3.000      2.000      1.000      1.000      2.000      0.000      1.000      1.000      4.000     -0.177      0.313     -1.142      0.341 1
     3.000      2.000      3.000      3.000      2.000      2.000      2.000      1.000      3.000      0.874      0.533     -0.231      0.580 1
     3.000      2.000      3.000      3.000      2.000      1.000      2.000      0.000      3.000      0.920      0.551     -1.027      0.364 1
     0.000          *      0.000      0.000      2.000      2.000      2.000      1.000      5.000     -2.044      0.444     -0.112      0.537 1
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.113      0.317     -0.327      0.595 1
     1.000      0.000      1.000      1.000      2.000      1.000      1.000      1.000      5.000     -1.099      0.317     -1.069      0.351 1
     3.000      2.000      3.000      3.000      1.000      2.000      1.000      0.000      5.000      0.955      0.566     -1.781      0.323 1
     3.000      2.000      3.000      3.000      2.000      2.000      1.000      1.000      5.000      0.911      0.547     -1.062      0.353 1
     3.000      2.000      3.000      3.000      3.000      1.000      3.000      0.000      5.000      0.830      0.515      0.400      0.286 1
     3.000      2.000      3.000      3.000      2.000      2.000      1.000      1.000      5.000      0.911      0.547     -1.062      0.353 1
     2.000      1.000      3.000      2.000      3.000      1.000      3.000      2.000      3.000     -0.176      0.285      1.197      0.438 1
     2.000      1.000      1.000      1.000      1.000      1.000      2.000      1.000      4.000     -0.617      0.289     -1.265      0.310 1
     1.000      0.000      1.000      1.000      2.000      2.000      2.000      1.000      5.000     -1.271      0.311     -0.423      0.633 2
     3.000      1.000      2.000      2.000      2.000      0.000      2.000      0.000      5.000     -0.269      0.282     -1.224      0.336 2
     1.000      0.000      1.000      2.000      2.000      1.000      2.000      0.000      5.000     -1.124      0.307     -1.126      0.351 2
     1.000      1.000      2.000      2.000      2.000      1.000      2.000      1.000      4.000     -0.706      0.285     -0.641      0.559 2
     0.000      0.000      0.000      3.000      2.000      2.000      2.000      1.000      2.000     -1.645      0.333     -0.287      0.627 2
     2.000      0.000      1.000      2.000      0.000      0.000      0.000      0.000      4.000     -0.786      0.287     -3.009      0.546 2
     3.000      2.000      3.000      1.000      0.000      1.000      1.000      1.000      3.000      0.111      0.324     -2.180      0.308 2
     1.000      0.000      1.000      3.000      2.000      1.000      2.000      1.000      4.000     -1.023      0.308     -0.604      0.576 2
     0.000      0.000      0.000      3.000      1.000      0.000      1.000      1.000      5.000     -1.601      0.328     -1.708      0.328 2
     2.000      2.000      2.000      2.000      2.000      2.000      2.000      1.000      5.000     -0.308      0.286     -0.555      0.599 2
     1.000      1.000      1.000      1.000      2.000      2.000      2.000      1.000      5.000     -1.047      0.297     -0.455      0.628 2
     0.000      0.000      0.000      3.000      2.000      2.000      2.000      1.000      5.000     -1.653      0.334     -0.368      0.637 2
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      4.000     -1.263      0.311     -0.575      0.588 2
         *      1.000          *      3.000      2.000      2.000      2.000      1.000      4.000     -0.628      0.423     -0.487      0.622 2
     0.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.591      0.314     -0.558      0.595 2
     2.000      0.000      1.000      2.000      3.000      2.000      2.000      1.000      5.000     -0.893      0.288      0.530      0.321 2
     1.000      0.000      1.000      1.000      2.000          *      2.000      1.000      3.000     -1.259      0.311     -0.579      0.603 2
     1.000      1.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.042      0.297     -0.624      0.567 2
     1.000      0.000      0.000      0.000      2.000          *      2.000      1.000      5.000     -1.736      0.338     -0.567      0.609 2
     1.000      0.000      1.000      1.000      0.000      0.000      0.000      0.000      5.000     -1.183      0.310     -2.988      0.535 2
     0.000      0.000      1.000      0.000      2.000      2.000      2.000      1.000      4.000     -1.769      0.329     -0.324      0.633 2
     0.000      0.000      0.000      0.000      3.000      2.000      2.000      2.000      4.000     -2.362      0.488      0.845      0.344 2
     1.000      1.000      0.000      1.000      2.000      2.000      2.000      1.000      2.000     -1.289      0.298     -0.338      0.635 2
     0.000      1.000      0.000      0.000      1.000      1.000          *      0.000      5.000     -1.705      0.312     -1.857      0.380 2
     1.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      5.000     -1.745      0.339     -0.355      0.636 2
     0.000      1.000      1.000      1.000      1.000      1.000      1.000      1.000      5.000     -1.309      0.287     -1.660      0.325 2
     1.000      1.000      2.000      1.000      0.000      0.000      0.000      0.000      2.000     -0.732      0.286     -2.975      0.529 2
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.265      0.311     -0.598      0.579 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      0.000      5.000     -2.225      0.447     -1.015      0.375 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      5.000     -2.279      0.465     -0.279      0.627 2
     0.000      0.000      0.000      0.000      2.000      0.000      1.000      1.000      4.000     -2.205      0.442     -1.196      0.340 2
     2.000      2.000      3.000      2.000      2.000      0.000      1.000      1.000      5.000     -0.097      0.293     -1.288      0.328 2
     1.000      0.000      0.000      0.000      2.000      1.000      3.000      1.000      3.000     -1.765      0.339      0.342      0.348 2
     3.000      2.000      3.000      3.000      2.000      2.000      1.000      1.000      5.000      0.411      0.378     -1.200      0.339 2
     0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      5.000     -2.100      0.416     -2.901      0.494 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      4.000     -2.274      0.463     -0.253      0.620 2
     1.000      0.000      2.000      1.000      1.000      1.000      1.000      0.000      5.000     -0.959      0.296     -1.922      0.330 2
     1.000      0.000      0.000      1.000      2.000      0.000      2.000      1.000      5.000     -1.548      0.325     -0.719      0.525 2
     2.000      1.000          *      2.000      0.000      1.000      0.000      0.000      5.000     -0.557      0.315     -2.884      0.481 2
     1.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      5.000     -1.640      0.333     -2.943      0.513 2
     2.000      1.000      2.000      2.000      2.000      1.000      1.000      1.000      1.000     -0.464      0.275     -1.184      0.340 2
         *      0.000      0.000      0.000      2.000      2.000      1.000      1.000      5.000     -2.090      0.501     -1.092      0.355 2
     3.000      0.000      1.000      1.000      3.000      2.000      3.000      1.000      5.000     -0.797      0.290      0.855      0.349 2
     1.000      0.000      0.000      0.000      1.000      0.000      0.000      0.000      3.000     -1.660      0.334     -2.253      0.313 2
     1.000      0.000      1.000      1.000      2.000      2.000      2.000      1.000      5.000     -1.271      0.311     -0.423      0.633 2
         *          *          *          *      1.000      1.000      0.000      0.000      3.000     -0.997      0.788     -2.220      0.314 2
     1.000      0.000      1.000      1.000      3.000      2.000      2.000      2.000      5.000     -1.313      0.311      0.794      0.337 2
     2.000      0.000      1.000      1.000      1.000      1.000      0.000      0.000      5.000     -0.915      0.290     -2.236      0.312 2
     0.000      0.000      0.000      1.000      1.000      1.000      1.000      1.000      5.000     -1.900      0.365     -1.638      0.325 2
     3.000      2.000      3.000      3.000      1.000      0.000      1.000      1.000      5.000      0.442      0.383     -1.786      0.329 2
     1.000      2.000      3.000      1.000      2.000      0.000      0.000      1.000      5.000     -0.411      0.293     -1.609      0.294 2
     1.000      1.000      3.000      1.000      2.000      2.000      2.000      1.000      5.000     -0.632      0.286     -0.512      0.613 2
     1.000      0.000      1.000      1.000      2.000      2.000      1.000      1.000      5.000     -1.247      0.310     -1.129      0.349 2
     1.000      0.000      1.000          *      3.000      0.000      2.000      2.000      4.000     -1.297      0.334      0.694      0.327 2
     2.000      1.000      2.000      2.000      0.000      0.000      0.000      0.000      5.000     -0.423      0.275     -3.072      0.579 2
     1.000      1.000      1.000      1.000      2.000      1.000      1.000      1.000      1.000     -1.013      0.296     -1.161      0.344 2
     1.000      0.000      1.000      0.000      2.000      1.000      2.000      1.000      5.000     -1.423      0.315     -0.579      0.587 2
     3.000      1.000      2.000      0.000      2.000      2.000      1.000      1.000      5.000     -0.487      0.280     -1.162      0.344 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      5.000     -2.279      0.465     -0.279      0.627 2
     0.000      0.000      0.000          *      3.000      0.000      3.000      2.000      1.000     -2.213      0.488      1.174      0.445 2
     1.000      0.000      1.000      1.000      2.000      2.000      2.000      1.000      5.000     -1.271      0.311     -0.423      0.633 2
     0.000      0.000      0.000      0.000      2.000      1.000      1.000      0.000      5.000     -2.197      0.440     -1.402      0.310 2
     0.000      0.000      1.000      0.000      3.000      1.000      3.000      2.000      5.000     -1.832      0.333      1.183      0.446 2
     1.000      2.000      0.000      3.000      1.000      0.000      1.000      0.000      5.000     -0.846      0.297     -1.987      0.330 2
     0.000      0.000      0.000      0.000      2.000      1.000      2.000      1.000      5.000     -2.265      0.460     -0.468      0.624 2
     1.000      0.000      1.000      2.000      1.000      0.000      0.000      1.000      2.000     -1.084      0.306     -2.033      0.312 2
     3.000      2.000      3.000      3.000      2.000      1.000      1.000      1.000      5.000      0.414      0.378     -1.251      0.332 2
     1.000      0.000      1.000      0.000      3.000      2.000      3.000      2.000      5.000     -1.488      0.315      1.271      0.486 2
     1.000      1.000      2.000      1.000      2.000      1.000      1.000      1.000      4.000     -0.790      0.287     -1.195      0.339 2
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.265      0.311     -0.598      0.579 2
     1.000      1.000      0.000      3.000      0.000      0.000      0.000      0.000      5.000     -0.995      0.295     -3.007      0.545 2
     0.000      0.000      0.000      0.000      3.000      1.000      3.000      2.000      5.000     -2.404      0.502      1.225      0.464 2
     1.000      0.000      1.000      3.000      1.000      1.000      1.000      0.000      4.000     -0.978      0.307     -1.913      0.330 2
     1.000      2.000      1.000      3.000      2.000      2.000      2.000      1.000      2.000     -0.626      0.302     -0.433      0.632 2
     3.000      2.000      3.000      3.000      2.000      2.000      2.000      0.000      3.000      0.417      0.379     -1.121      0.353 2
     1.000      2.000      1.000      2.000      1.000      1.000      2.000      0.000      5.000     -0.717      0.298     -1.619      0.318 2
     2.000      1.000      2.000      3.000      0.000      2.000      0.000      0.000      5.000     -0.320      0.280     -2.809      0.450 2
     2.000      1.000      1.000      3.000      3.000      2.000      2.000      1.000      5.000     -0.610      0.284      0.520      0.320 2
     1.000      0.000      1.000      1.000      2.000      1.000      1.000      1.000      5.000     -1.245      0.310     -1.184      0.340 2
     1.000      0.000      1.000      3.000      2.000      0.000      2.000      1.000      3.000     -1.015      0.308     -0.734      0.518 2
     3.000      0.000          *      1.000      2.000      0.000      1.000      1.000      4.000     -0.692      0.327     -1.257      0.332 2
     0.000      0.000      1.000      1.000      3.000      2.000      3.000      1.000      2.000     -1.633      0.316      0.919      0.361 2
     0.000      0.000      0.000      0.000      3.000      2.000      3.000      2.000      5.000     -2.416      0.507      1.356      0.527 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      3.000     -2.268      0.461     -0.228      0.612 2
     0.000      0.000      0.000      0.000      2.000      2.000      1.000      1.000      1.000     -2.195      0.439     -1.052      0.362 2
     1.000      2.000      0.000      0.000      1.000      0.000      0.000      0.000      2.000     -1.192      0.300     -2.263      0.313 2
     1.000      2.000      1.000      1.000      2.000      1.000      2.000      1.000      2.000     -0.851      0.300     -0.579      0.587 2
     2.000      0.000      2.000      2.000      2.000      1.000      1.000      1.000      5.000     -0.633      0.279     -1.209      0.337 2
     0.000      0.000      0.000      0.000      3.000      2.000      3.000      1.000      5.000     -2.378      0.493      0.927      0.363 2
     1.000      1.000      1.000      1.000      2.000      2.000      2.000      1.000      2.000     -1.040      0.297     -0.374      0.636 2
         *          *          *      1.000      1.000          *      1.000      0.000      5.000     -1.223      0.577     -1.943      0.333 2
     0.000      0.000      0.000      3.000      3.000      1.000      2.000      1.000      5.000     -1.688      0.337      0.508      0.319 2
     0.000      0.000      1.000      0.000      3.000      0.000      3.000      1.000      2.000     -1.805      0.331      0.807      0.341 2
     3.000      0.000      2.000      1.000      1.000      1.000      1.000      0.000      5.000     -0.505      0.283     -1.939      0.329 2
     0.000      0.000      1.000      0.000          *          *          *      1.000      3.000     -1.752      0.329     -0.661      0.875 2
     0.000      0.000      3.000      0.000      2.000      1.000      2.000      1.000      5.000     -1.255      0.293     -0.599      0.578 2
     2.000      2.000      2.000      2.000      0.000      0.000      0.000      0.000      4.000     -0.232      0.287     -3.072      0.579 2
     1.000      0.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.265      0.311     -0.598      0.579 2
     0.000      0.000      0.000      0.000      2.000      1.000      2.000      1.000      5.000     -2.265      0.460     -0.468      0.624 2
     1.000      0.000      1.000      1.000      0.000      0.000      1.000      0.000      4.000     -1.197      0.310     -2.465      0.351 2
     0.000      0.000      0.000      0.000      2.000      2.000      1.000      0.000      5.000     -2.201      0.441     -1.358      0.313 2
     0.000      0.000      0.000      0.000      2.000      2.000      2.000      1.000      4.000     -2.274      0.463     -0.253      0.620 2
     1.000      0.000      1.000      3.000      2.000      2.000      1.000      1.000      5.000     -1.008      0.308     -1.140      0.347 2
     0.000      0.000      0.000      1.000      1.000      0.000      2.000      1.000      5.000     -1.911      0.366     -1.394      0.318 2
     3.000      2.000      2.000      2.000      2.000      2.000      2.000      1.000      5.000     -0.070      0.304     -0.585      0.587 2
     3.000      2.000      3.000      3.000      1.000      2.000      2.000      1.000      5.000      0.421      0.379     -1.379      0.317 2
     1.000      0.000      1.000      3.000      1.000      1.000      1.000      1.000      1.000     -0.977      0.307     -1.644      0.325 2
     0.000      0.000      0.000      1.000      2.000      2.000      2.000      1.000      5.000     -1.964      0.376     -0.323      0.634 2
     0.000      0.000      0.000      1.000      2.000      1.000      2.000      1.000      5.000     -1.955      0.374     -0.511      0.612 2
     1.000      1.000      2.000      1.000      2.000      2.000      1.000      0.000      4.000     -0.784      0.287     -1.401      0.310 2
     3.000      1.000      1.000      2.000      1.000      2.000      2.000      0.000      5.000     -0.452      0.285     -1.584      0.317 2
         *      0.000      0.000      1.000      2.000      2.000      1.000      2.000      5.000     -1.763      0.424     -0.574      0.401 2
     0.000      0.000      0.000      3.000      1.000      1.000      1.000      0.000      5.000     -1.593      0.327     -1.897      0.330 2
     0.000      0.000      0.000      1.000      2.000      2.000      2.000      1.000      4.000     -1.960      0.375     -0.297      0.629 2
     1.000      2.000      1.000      2.000      2.000      1.000      2.000      1.000      5.000     -0.747      0.298     -0.657      0.552 2
     1.000      0.000      1.000      1.000      2.000      2.000      2.000      1.000      1.000     -1.262      0.311     -0.314      0.632 2
     0.000      0.000      0.000      0.000      2.000      0.000      2.000      1.000      5.000     -2.252      0.456     -0.645      0.562 2
     1.000      0.000      1.000      1.000      2.000      2.000      2.000      2.000      5.000     -1.295      0.311      0.256      0.382 2
     1.000      2.000      1.000      1.000      2.000      1.000      2.000      1.000      5.000     -0.859      0.300     -0.645      0.558 2
